anonId,printer,event,klass,layout_sqft,print_s,reason,flags
job-126f996d17,LG-540,Print End,LG540_GLOSS_ONLY,11.566,24621.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.566,23294.0,duplicate,possible_idle_gt4h
job-b380af4a1f,LG-540,Print End,LG540_GLOSS_ONLY,11.566,22005.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-b380af4a1f,LG-540,Print End,DUPLICATE_SUMMARY,11.566,19659.0,duplicate,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print End,LG540_GLOSS_ONLY,11.566,18450.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print End,DUPLICATE_SUMMARY,11.566,15744.0,duplicate,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,LG540_GLOSS_ONLY,11.566,14491.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,11825.0,duplicate,
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,10561.0,duplicate,
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,8138.0,duplicate,
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,4334.0,duplicate,
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,3115.0,duplicate,
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.566,761.0,duplicate,
job-d677d3c24c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-b3817f7e4c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-cd94e7fe21,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.485,,bad_time_or_dims_or_event,missing_print_times
job-6cab299149,LG-540,Print Error,FAILED,20.401,1735.0,canceled/failed,
job-6cab299149,LG-540,Print Canceled,CANCELED,20.403,5.0,canceled/failed,
job-6cab299149,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.27,,bad_time_or_dims_or_event,missing_print_times
job-6cab299149,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.27,,bad_time_or_dims_or_event,missing_print_times
job-c2db914b40,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.27,,bad_time_or_dims_or_event,missing_print_times
job-6cab299149,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.262,,bad_time_or_dims_or_event,missing_print_times
job-c2db914b40,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.262,,bad_time_or_dims_or_event,missing_print_times
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.553,11608.0,duplicate,
job-b380af4a1f,LG-540,Print End,DUPLICATE_SUMMARY,11.553,7841.0,duplicate,
job-486d7bd1fd,LG-540,Print End,DUPLICATE_SUMMARY,11.553,4288.0,duplicate,
job-e35820adcc,LG-540,Print End,DUPLICATE_SUMMARY,11.553,736.0,duplicate,
job-b380af4a1f,LG-540,Print End,DUPLICATE_SUMMARY,11.553,725.0,duplicate,
job-486d7bd1fd,LG-540,Print End,DUPLICATE_SUMMARY,11.553,11044.0,duplicate,
job-e35820adcc,LG-540,Print End,DUPLICATE_SUMMARY,11.553,7071.0,duplicate,
job-126f996d17,LG-540,Print End,LG540_GLOSS_ONLY,11.553,15148.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.553,13895.0,duplicate,
job-b380af4a1f,LG-540,Print End,DUPLICATE_SUMMARY,11.553,10043.0,duplicate,
job-486d7bd1fd,LG-540,Print End,DUPLICATE_SUMMARY,11.553,6255.0,duplicate,
job-e35820adcc,LG-540,Print End,DUPLICATE_SUMMARY,11.553,2647.0,duplicate,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,2045.0,canceled/failed,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,2045.0,canceled/failed,
job-126f996d17,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,29407.0,canceled/failed,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,29408.0,canceled/failed,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,LG540_GLOSS_ONLY,11.553,30852.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,28062.0,duplicate,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,26838.0,duplicate,possible_idle_gt4h
job-b3817f7e4c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,24111.0,duplicate,possible_idle_gt4h
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,7725.0,duplicate,
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,6518.0,duplicate,
job-d677d3c24c,LG-540,Print End,DUPLICATE_SUMMARY,11.553,3773.0,duplicate,
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,298.0,canceled/failed,
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,298.0,canceled/failed,
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,298.0,canceled/failed,
job-b380af4a1f,LG-540,Print Canceled,CANCELED,11.553,298.0,canceled/failed,
job-b380af4a1f,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,452.0,canceled/failed,
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,452.0,canceled/failed,
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,453.0,canceled/failed,
job-486d7bd1fd,LG-540,Print Canceled,CANCELED,11.553,453.0,canceled/failed,
job-486d7bd1fd,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,3302.0,canceled/failed,
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,3302.0,canceled/failed,
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,3303.0,canceled/failed,
job-e35820adcc,LG-540,Print Canceled,CANCELED,11.553,3303.0,canceled/failed,
job-e35820adcc,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,3890.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,3889.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,3889.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,3889.0,canceled/failed,
job-b3817f7e4c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,4340.0,canceled/failed,
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,4340.0,canceled/failed,
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,4340.0,canceled/failed,
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,4340.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,63.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,63.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,63.0,canceled/failed,
job-b3817f7e4c,LG-540,Print Canceled,CANCELED,11.553,63.0,canceled/failed,
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.553,4314.0,duplicate,
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.553,3118.0,duplicate,
job-126f996d17,LG-540,Print End,DUPLICATE_SUMMARY,11.553,773.0,duplicate,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,10.0,canceled/failed,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,10.0,canceled/failed,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,11.0,canceled/failed,
job-126f996d17,LG-540,Print Canceled,CANCELED,11.553,11.0,canceled/failed,
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,67.0,canceled/failed,
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.553,212.0,canceled/failed,
job-d677d3c24c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-126f996d17,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-b3817f7e4c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-d677d3c24c,LG-540,Print Canceled,CANCELED,11.544,2767.0,canceled/failed,
job-d677d3c24c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-5d5100550f,LG-540,Print End,LG540_NO_INK,0.623,101.0,no_ink,
job-5d5100550f,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-5d5100550f,LG-540,Print End,LG540_NO_INK,0.607,10.0,no_ink,
job-5d5100550f,LG-540,Print End,LG540_NO_INK,0.607,24.0,no_ink,
job-5d5100550f,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.609,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,Print End,DUPLICATE_SUMMARY,16.906,6231.0,duplicate,
job-380febe5fe,LG-540,Print End,DUPLICATE_SUMMARY,16.906,4896.0,duplicate,
job-380febe5fe,LG-540,Print End,DUPLICATE_SUMMARY,16.906,1659.0,duplicate,
job-e4466435e9,LG-540,Print End,DUPLICATE_SUMMARY,1.107,55.0,duplicate,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.906,114.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.906,114.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.906,114.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.906,114.0,canceled/failed,
job-e4466435e9,LG-540,Print Canceled,CANCELED,1.107,119.0,canceled/failed,
job-e4466435e9,LG-540,Print Start,OTHER_EVENT:Print Start,1.107,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,31.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,31.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,30.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,30.0,canceled/failed,
job-e4466435e9,LG-540,Print Canceled,CANCELED,1.109,35.0,canceled/failed,
job-e4466435e9,LG-540,Print Canceled,CANCELED,1.109,38.0,canceled/failed,
job-e4466435e9,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.226,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,3499.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,3499.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,3499.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,3502.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,182.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,182.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,182.0,canceled/failed,
job-380febe5fe,LG-540,Print Canceled,CANCELED,16.937,196.0,canceled/failed,
job-380febe5fe,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.198,,bad_time_or_dims_or_event,missing_print_times
job-33aa43d47e,LG-540,Print End,DUPLICATE_SUMMARY,9.541,6651.0,duplicate,
job-5fd19322d7,LG-540,Print End,DUPLICATE_SUMMARY,9.541,3351.0,duplicate,
job-5fd19322d7,LG-540,Print Canceled,CANCELED,9.541,121.0,canceled/failed,
job-5fd19322d7,LG-540,Print Canceled,CANCELED,9.541,136.0,canceled/failed,
job-024d373fbc,LG-540,Print End,DUPLICATE_SUMMARY,9.541,517.0,duplicate,
job-6ae078c064,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-30b2224a3d,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-ae2b48b2e3,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-0a9074d538,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-8646db1fb7,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-5d1661367a,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-1aea9fb61e,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-5a40dc80ff,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-47ed2f9b1c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-dca2463298,LG-540,Print Canceled,CANCELED,9.534,5351.0,canceled/failed,
job-dca2463298,LG-540,Print Canceled,CANCELED,9.541,5348.0,canceled/failed,
job-030d707abd,LG-540,Print Canceled,CANCELED,9.534,5346.0,canceled/failed,
job-030d707abd,LG-540,Print Canceled,CANCELED,9.541,5343.0,canceled/failed,
job-6ae078c064,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-30b2224a3d,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-ae2b48b2e3,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-0a9074d538,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-8646db1fb7,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-5d1661367a,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-1aea9fb61e,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-5a40dc80ff,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-47ed2f9b1c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.032,,bad_time_or_dims_or_event,missing_print_times
job-bd2c9d9c95,LG-540,Print End,DUPLICATE_SUMMARY,16.925,5941.0,duplicate,
job-bd2c9d9c95,LG-540,Print End,DUPLICATE_SUMMARY,16.925,4605.0,duplicate,
job-bd2c9d9c95,LG-540,Print End,DUPLICATE_SUMMARY,16.925,1019.0,duplicate,
job-bd2c9d9c95,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.198,,bad_time_or_dims_or_event,missing_print_times
job-5e7902abc0,LG-540,Print End,LG540_GLOSS_ONLY,16.925,28247.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-5e7902abc0,LG-540,Print End,DUPLICATE_SUMMARY,16.925,24941.0,duplicate,possible_idle_gt4h
job-5e7902abc0,LG-540,Print End,DUPLICATE_SUMMARY,16.925,23603.0,duplicate,possible_idle_gt4h
job-5e7902abc0,LG-540,Print End,DUPLICATE_SUMMARY,16.925,20053.0,duplicate,possible_idle_gt4h
job-c65e7b9277,LG-540,Print End,LG540_GLOSS_ONLY,16.925,18578.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-c65e7b9277,LG-540,Print End,DUPLICATE_SUMMARY,16.925,15343.0,duplicate,possible_idle_gt4h
job-c65e7b9277,LG-540,Print End,DUPLICATE_SUMMARY,16.925,14007.0,duplicate,
job-c65e7b9277,LG-540,Print End,DUPLICATE_SUMMARY,16.925,10457.0,duplicate,
job-380febe5fe,LG-540,Print End,DUPLICATE_SUMMARY,16.925,4251.0,duplicate,
job-380febe5fe,LG-540,Print End,DUPLICATE_SUMMARY,16.925,882.0,duplicate,
job-c65e7b9277,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.198,,bad_time_or_dims_or_event,missing_print_times
job-5e7902abc0,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.198,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.198,,bad_time_or_dims_or_event,missing_print_times
job-c151c45d3c,LG-540,Print End,DUPLICATE_SUMMARY,0.81,69.0,duplicate,
job-c151c45d3c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.155,,bad_time_or_dims_or_event,missing_print_times
job-077436a4ed,LG-540,Print End,DUPLICATE_SUMMARY,0.928,154.0,duplicate,
job-c65e7b9277,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-bd2c9d9c95,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-5e7902abc0,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-c65e7b9277,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-380febe5fe,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-5e7902abc0,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-bd2c9d9c95,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.174,,bad_time_or_dims_or_event,missing_print_times
job-c151c45d3c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.155,,bad_time_or_dims_or_event,missing_print_times
job-0d48c323b3,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.154,,bad_time_or_dims_or_event,missing_print_times
job-3fbf7fc767,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.155,,bad_time_or_dims_or_event,missing_print_times
job-c151c45d3c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.465,,bad_time_or_dims_or_event,missing_print_times
job-3fbf7fc767,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.465,,bad_time_or_dims_or_event,missing_print_times
job-0d48c323b3,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.465,,bad_time_or_dims_or_event,missing_print_times
job-c401152b97,LG-540,Print End,DUPLICATE_SUMMARY,10.896,4036.0,duplicate,
job-c401152b97,LG-540,Print End,DUPLICATE_SUMMARY,10.896,2951.0,duplicate,
job-c401152b97,LG-540,Print End,DUPLICATE_SUMMARY,10.896,662.0,duplicate,
job-c401152b97,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.153,,bad_time_or_dims_or_event,missing_print_times
job-d15900bf78,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.051,,bad_time_or_dims_or_event,missing_print_times
job-d15900bf78,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.051,,bad_time_or_dims_or_event,missing_print_times
job-fa8c24554b,LG-540,Print Canceled,CANCELED,18.505,4790.0,canceled/failed,
job-fa8c24554b,LG-540,Print Canceled,CANCELED,0.139,6.0,canceled/failed,
job-fa8c24554b,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.139,,bad_time_or_dims_or_event,missing_print_times
job-2edc596bf3,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.139,,bad_time_or_dims_or_event,missing_print_times
job-c401152b97,LG-540,Print Canceled,CANCELED,12.371,6947.0,canceled/failed,
job-c401152b97,LG-540,Print End,DUPLICATE_SUMMARY,12.371,3090.0,duplicate,
job-c401152b97,LG-540,Print End,DUPLICATE_SUMMARY,12.371,615.0,duplicate,
job-c401152b97,LG-540,Print Canceled,CANCELED,12.347,1751.0,canceled/failed,
job-c401152b97,LG-540,Print Canceled,CANCELED,12.347,1751.0,canceled/failed,
job-c401152b97,LG-540,Print Canceled,CANCELED,12.347,1752.0,canceled/failed,
job-c401152b97,LG-540,Print Canceled,CANCELED,12.347,1781.0,canceled/failed,
job-c401152b97,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.153,,bad_time_or_dims_or_event,missing_print_times
job-f860fbbf7c,LG-540,Print Canceled,CANCELED,15.276,5.0,canceled/failed,
job-7e01e2d5a9,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-7d6ffd7922,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-9e79d3d887,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-a3c3a882c7,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-264b80a81e,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-7f1ed86897,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-b0cd1df741,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-8ba25683c0,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-b2ff4629b6,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-e94eb0863c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-0baf5af8c6,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-c2dfaa8bed,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-57e407105b,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-0e33fed31c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-32b5299f88,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-d5f5500bfc,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-2596ea6a81,LG-540,Print Canceled,CANCELED,20.368,8533.0,canceled/failed,
job-2596ea6a81,LG-540,Print Canceled,CANCELED,20.368,8568.0,canceled/failed,
job-f860fbbf7c,LG-540,Print Canceled,CANCELED,20.368,8428.0,canceled/failed,
job-f860fbbf7c,LG-540,Print Canceled,CANCELED,20.368,8411.0,canceled/failed,
job-12fa4f5cbc,LG-540,Print End,DUPLICATE_SUMMARY,15.276,6962.0,duplicate,
job-7e01e2d5a9,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-7d6ffd7922,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-9e79d3d887,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-a3c3a882c7,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-264b80a81e,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-7f1ed86897,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-b0cd1df741,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-8ba25683c0,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-b2ff4629b6,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-e94eb0863c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-0baf5af8c6,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-c2dfaa8bed,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-57e407105b,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-0e33fed31c,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-32b5299f88,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
job-d5f5500bfc,LG-540,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.638,,bad_time_or_dims_or_event,missing_print_times
